Formulation Index,Drug,Drug SMILES,Polymer Mw,Polymer Mn,Polymer Molecular Weight (unit not specified),PDI,LA/GA,Formulation Method,Initial Drug-to-Polymer Ratio,Particle Size,Drug Loading Capacity,Drug Encapsulation Efficiency,Solubility Enhancer Concentration,Time,Release,DOI
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,0.0,0.0,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,1.88976377952756,0.0626223091976516,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,7.18110236220472,0.0567514677103717,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,13.9842519685039,0.0587084148727985,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,27.9685039370078,0.0587084148727985,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,48.755905511811,0.0489236790606653,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,62.7401574803149,0.0450097847358121,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,69.5433070866141,0.0450097847358121,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,76.7244094488189,0.0469667318982387,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,107.71653543307,0.0821917808219178,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,143.622047244094,0.0998043052837572,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,164.031496062992,0.217221135029354,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,179.905511811023,0.598825831702544,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,193.889763779527,0.818003913894324,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,219.968503937007,0.917808219178082,10.3390/ijms241914729
1,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,75.0,,,,3.0,O/W,0.6666666666666666,47.723,35.41,88.3,0.5,237.732283464566,0.917808219178082,10.3390/ijms241914729
2,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,1.8,6.6,66.0,0.0,0.0,0.0,10.1016/j.ejpb.2023.08.006 
2,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,1.8,6.6,66.0,0.0,0.991911348769296,0.575135495786455,10.1016/j.ejpb.2023.08.006 
2,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,1.8,6.6,66.0,0.0,2.00354875672644,0.698655436995063,10.1016/j.ejpb.2023.08.006 
2,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,1.8,6.6,66.0,0.0,3.04961007189375,0.77915999864625,10.1016/j.ejpb.2023.08.006 
2,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,1.8,6.6,66.0,0.0,5.03217571664096,0.894484922618731,10.1016/j.ejpb.2023.08.006 
2,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,1.8,6.6,66.0,0.0,7.01242064854254,0.945294029482722,10.1016/j.ejpb.2023.08.006 
2,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,1.8,6.6,66.0,0.0,9.99830781355006,0.952957216691727,10.1016/j.ejpb.2023.08.006 
2,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,1.8,6.6,66.0,0.0,14.0280322772478,0.979297307489617,10.1016/j.ejpb.2023.08.006 
2,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,1.8,6.6,66.0,0.0,18.0212055136269,0.989513278828813,10.1016/j.ejpb.2023.08.006 
2,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,1.8,6.6,66.0,0.0,20.0356809600015,0.99193068804301,10.1016/j.ejpb.2023.08.006 
3,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,12.5,8.6,85.9,0.0,0.0,0.0,10.1016/j.ejpb.2023.08.006 
3,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,12.5,8.6,85.9,0.0,1.0135713353285,0.177283122132348,10.1016/j.ejpb.2023.08.006 
3,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,12.5,8.6,85.9,0.0,2.02230785222861,0.220158291955345,10.1016/j.ejpb.2023.08.006 
3,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,12.5,8.6,85.9,0.0,2.9982643001842,0.351747545120943,10.1016/j.ejpb.2023.08.006 
3,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,12.5,8.6,85.9,0.0,5.01805804683005,0.502013701875426,10.1016/j.ejpb.2023.08.006 
3,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,12.5,8.6,85.9,0.0,7.03630465157881,0.609269313890916,10.1016/j.ejpb.2023.08.006 
3,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,12.5,8.6,85.9,0.0,10.0301209188088,0.837361542887257,10.1016/j.ejpb.2023.08.006 
3,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,12.5,8.6,85.9,0.0,13.9903206935063,0.930915279476679,10.1016/j.ejpb.2023.08.006 
3,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,12.5,8.6,85.9,0.0,18.0199484608355,0.954567211228382,10.1016/j.ejpb.2023.08.006 
3,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,12.5,8.6,85.9,0.0,20.0350040854215,0.973113574719701,10.1016/j.ejpb.2023.08.006 
4,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,29.3,8.7,86.8,0.0,0.0,0.0,10.1016/j.ejpb.2023.08.006 
4,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,29.3,8.7,86.8,0.0,0.97440930605851,0.0885787084266049,10.1016/j.ejpb.2023.08.006 
4,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,29.3,8.7,86.8,0.0,1.98275903748434,0.120701242064854,10.1016/j.ejpb.2023.08.006 
4,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,29.3,8.7,86.8,0.0,2.99420305270435,0.238844865181088,10.1016/j.ejpb.2023.08.006 
4,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,29.3,8.7,86.8,0.0,4.97773566113724,0.381051379615438,10.1016/j.ejpb.2023.08.006 
4,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,29.3,8.7,86.8,0.0,6.99743271141452,0.528629377323734,10.1016/j.ejpb.2023.08.006 
4,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,29.3,8.7,86.8,0.0,10.0323449352859,0.899189200949558,10.1016/j.ejpb.2023.08.006 
4,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,29.3,8.7,86.8,0.0,13.9921579245091,0.981990301354232,10.1016/j.ejpb.2023.08.006 
4,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,29.3,8.7,86.8,0.0,18.0566930808913,0.97606764877945,10.1016/j.ejpb.2023.08.006 
4,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,29.3,8.7,86.8,0.0,20.0357776563701,0.994618847089197,10.1016/j.ejpb.2023.08.006 
5,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,58.0,9.0,90.1,0.0,0.0,0.0,10.1016/j.ejpb.2023.08.006 
5,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,58.0,9.0,90.1,0.0,1.00941339148008,0.0616922831463062,10.1016/j.ejpb.2023.08.006 
5,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,58.0,9.0,90.1,0.0,1.98179207379866,0.0938196516029843,10.1016/j.ejpb.2023.08.006 
5,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,58.0,9.0,90.1,0.0,2.9928493035444,0.201210638534469,10.1016/j.ejpb.2023.08.006 
5,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,58.0,9.0,90.1,0.0,5.01215956834741,0.338036000058017,10.1016/j.ejpb.2023.08.006 
5,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,58.0,9.0,90.1,0.0,6.99656244409741,0.504435945908051,10.1016/j.ejpb.2023.08.006 
5,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,58.0,9.0,90.1,0.0,10.0664787533904,0.848109344253576,10.1016/j.ejpb.2023.08.006 
5,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,58.0,9.0,90.1,0.0,14.0629396663008,0.949722723163131,10.1016/j.ejpb.2023.08.006 
5,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,58.0,9.0,90.1,0.0,18.0195616753612,0.943814575043634,10.1016/j.ejpb.2023.08.006 
5,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,12.0,,,,1.0,S/O/W,0.1111111111111111,58.0,9.0,90.1,0.0,20.0350040854215,0.973113574719701,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,0.0,0.0,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,1.05219746745273,0.148541114058355,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,2.10959687321329,0.19893899204244,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,3.06042684012709,0.259946949602121,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,5.06893739865593,0.36604774535809,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,7.08054100158401,0.413793103448275,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,10.0933068393772,0.572944297082228,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,14.002493181243,0.819628647214854,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,18.0280904668622,0.870026525198939,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,20.9401917687527,0.928381962864721,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,23.9590031024172,0.973474801061008,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,27.88056162188,0.986737400530504,10.1016/j.ejpb.2023.08.006 
6,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,1.5,5.8,58.1,0.0,29.9469964664311,1.0,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,0.0,0.0,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,1.05768059161503,0.0450928381962865,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,2.06418535771527,0.0557029177718833,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,3.06998715917931,0.079575596816976,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,5.02788426390229,0.140583554376657,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,7.03990964561209,0.180371352785145,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,10.1089126543007,0.278514588859416,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,14.0218950052019,0.453580901856764,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,17.9828195442914,0.724137931034482,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,20.9434254060792,0.867374005305039,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,24.0165056096578,0.888594164456233,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,27.9888181758536,0.944297082228116,10.1016/j.ejpb.2023.08.006 
7,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,12.9,7.5,75.3,0.0,29.9469964664311,1.0,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,0.0,0.0,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,1.05880533503294,0.0238726790450927,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,2.11817304177484,0.0371352785145888,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,3.07097130966998,0.0610079575596815,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,5.08426202772492,0.0769230769230768,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,7.04412743342925,0.100795755968169,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,10.061954616603,0.16445623342175,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,14.0234415274015,0.424403183023872,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,18.0341359627335,0.755968169761273,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,20.9930547093944,0.93103448275862,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,23.9597060670534,0.960212201591512,10.1016/j.ejpb.2023.08.006 
8,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,31.0,,,,1.0,S/O/W,0.1111111111111111,34.8,8.5,85.3,0.0,27.9331433766672,0.994694960212201,10.1016/j.ejpb.2023.08.006 
